ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
GUJR-402,2016C,RAKI DESAI,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
GUJR-422,2012A,BABUBHAI K. SUTHAR,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
GUJR-432,2012C,BABUBHAI K. SUTHAR,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
GUJR-442,2012A,BABUBHAI K. SUTHAR,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
GUJR-403,2014A,BABUBHAI K. SUTHAR,3.25,2.00,3.50,4.00,2.00
GUJR-423,2016A,RAKI DESAI,4.00,1.00,4.00,4.00,1.50
