ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
BE-567,2015C,ARJUN RAJ,3.21,2.52,3.59,3.63,2.48
MATH-420,2016C,BHARATHWAJ PALVANNAN,3.25,2.38,3.25,3.25,3.00
MATH-425,2016A,DENNIS M DETURCK,2.74,3.46,3.33,3.11,3.54
MATH-430,2011C,HOI HUU NGUYEN,2.70,2.67,2.70,2.33,2.67
MATH-410,2016C,HERMAN GLUCK,3.17,2.51,3.46,3.24,2.35
MATH-314,2016C,ANTONELLA GRASSI,2.10,2.70,2.10,2.50,2.90
