ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
YDSH-101,2016C,ALEXANDER BOTWINIK,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
YDSH-103,2016C,KATHRYN HELLERSTEIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
YDSH-102,2016A,ALEXANDER BOTWINIK,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
YDSH-104,2016A,ALEXANDER BOTWINIK,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
YDSH-108,2013A,KATHRYN HELLERSTEIN,4.00,2.33,4.00,4.00,2.00
YDSH-509,2015A,KATHRYN HELLERSTEIN,3.67,3.33,4.00,4.00,3.00
