ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
BIOH-510,2002A,PAMELA L. SANKAR,3.14,3.00,3.29,3.57,3.57
BIOH-520,2002A,JON F. MERZ,3.38,2.00,3.50,3.38,2.25
BIOH-530,2002A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
